segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG302637,2011-07-04,1,silver,0.8,landslide,coolr_glc,GLC-3714,1,235.3,87.04686920032002,27.17410750012299,0.01704084392750879,42.799715000000106,104.45188439676451,12.335875511169434,1
SEG302638,2011-07-04,1,silver,0.8,landslide,coolr_glc,GLC-3714,1,234.7,87.04646781462252,27.17388221883916,0.01704084392750879,42.799715000000106,104.45188439676451,17.566543579101562,1
SEG302852,2011-07-04,1,silver,0.7467,landslide,coolr_glc,GLC-3714,1,410.2,87.0476124419168,27.17588006950473,0.01704084392750879,42.799715000000106,104.45188439676451,8.190403938293457,1
SEG306612,2015-10-10,1,silver,0.3929,landslide,coolr_glc,GLC-8677,2,4031.9,87.64248137595145,27.26328230146447,0.01704084392750879,0.0,15.402760475239937,20.14979553222656,4
SEG306613,2015-10-08,1,silver,0.444,landslide,coolr_glc,GLC-8677,0,4594.0,87.64737279956609,27.2701654500523,0.01704084392750879,0.0,18.85821345826679,24.52771759033203,4
SEG306613,2015-10-09,1,silver,0.3552,landslide,coolr_glc,GLC-8677,1,4594.0,87.64737279956609,27.2701654500523,0.01704084392750879,0.0,17.349556381605446,24.52771759033203,4
SEG308274,2011-06-23,1,silver,0.8954,landslide,coolr_glc,GLC-3643,0,927.4,88.2622664783021,27.280517923591955,0.01704084392750879,8.876685999999609,56.20706205555059,16.689903259277344,0
SEG308275,2011-06-23,1,silver,0.9209,landslide,coolr_glc,GLC-3643,0,862.4,88.26213541292168,27.281119093058393,0.01704084392750879,8.876685999999609,56.20706205555059,21.07460594177246,0
SEG179225,2007-08-02,1,bronze,0.2207,landslide,coolr_glc,GLC-152,0,290.4,87.27537124232089,26.457016674438822,0.020191822311963654,62.952706999999464,284.73697963423774,1.31925368309021,4
SEG179225,2007-08-03,1,bronze,0.1766,landslide,coolr_glc,GLC-152,1,290.4,87.27537124232089,26.457016674438822,0.020191822311963654,31.601747769999747,262.3858150334987,1.31925368309021,4
SEG179226,2007-08-04,1,bronze,0.1878,landslide,coolr_glc,GLC-152,2,224.9,87.27549240072985,26.457596209342785,0.020191822311963654,17.281387770000038,239.79443298622056,1.2870153188705444,4
SEG179229,2007-08-04,1,bronze,0.1639,landslide,coolr_glc,GLC-152,2,206.9,87.27416893682208,26.458446684044393,0.020191822311963654,17.281387770000038,239.79443298622056,0.9195202589035034,4
SEG179245,2007-08-04,1,bronze,0.1884,landslide,coolr_glc,GLC-152,2,173.9,87.2741563623564,26.460130425420456,0.020191822311963654,17.281387770000038,239.79443298622056,1.606791615486145,4
SEG179246,2007-08-04,1,bronze,0.1815,landslide,coolr_glc,GLC-152,2,103.9,87.27517129997842,26.460345700004,0.020191822311963654,17.281387770000038,239.79443298622056,1.4234437942504885,4
SEG179269,2007-08-04,1,bronze,0.3189,landslide,coolr_glc,GLC-152,2,85.0,87.27661639009847,26.459823750738952,0.020191822311963654,17.281387770000038,239.79443298622056,1.5178455114364624,4
SEG179273,2007-08-02,1,bronze,0.2257,landslide,coolr_glc,GLC-152,0,226.8,87.27422030456817,26.46107003355668,0.020191822311963654,62.952706999999464,284.73697963423774,1.1825672388076782,4
SEG179273,2007-08-03,1,bronze,0.1806,landslide,coolr_glc,GLC-152,1,226.8,87.27422030456817,26.46107003355668,0.020191822311963654,31.601747769999747,262.3858150334987,1.1825672388076782,4
SEG247213,2007-06-17,1,bronze,0.3886,landslide,coolr_glc,GLC-94,2,2904.0,88.52751073447651,26.835681203952838,0.020191822311963654,92.35209300000042,134.24140202742203,0.9726499915122986,2
SEG247586,2025-02-04,1,bronze,0.4965,landslide+flood,corridor_landslides,CLS-REL-00352,0,2644.0,88.46364892270809,26.97190560333625,0.020191822311963654,0.0,1.8744043450047425,25.26512908935547,1
SEG247586,2025-02-05,1,bronze,0.3972,landslide+flood,corridor_landslides,CLS-REL-00352,1,2644.0,88.46364892270809,26.97190560333625,0.020191822311963654,0.0,1.7169073542624482,25.26512908935547,1
SEG247586,2025-02-06,1,bronze,0.3972,landslide+flood,corridor_landslides,CLS-REL-00352,2,2644.0,88.46364892270809,26.97190560333625,0.020191822311963654,0.0,1.5795547659214526,25.26512908935547,1
SEG250383,2010-04-17,1,silver,0.7075,landslide,coolr_glc,GLC-1756,0,429.6,88.60582747904941,27.319099003589468,0.020191822311963654,2.3077034999996613,30.701089961404826,22.160621643066406,2
SEG250426,2023-10-19,1,bronze,0.3149,flood,reliefweb_events,EVT-REL-00322,2,243.0,88.60610273398878,27.336816199391674,0.020191822311963654,0.2538946599997871,24.05849146096127,20.452129364013672,2
SEG250535,2023-10-19,1,bronze,0.3153,flood,reliefweb_events,EVT-REL-00322,2,219.6,88.6038468666154,27.338506801986323,0.020191822311963654,0.2538946599997871,24.05849146096127,21.080331802368164,2
SEG250553,2023-10-19,1,bronze,0.3066,flood,reliefweb_events,EVT-REL-00322,2,642.9,88.60310363111915,27.34417729643754,0.020191822311963654,0.2538946599997871,24.05849146096127,18.634855270385746,2
SEG250553,2024-08-22,1,bronze,0.5509,landslide,corridor_landslides,CLS-REL-00311,0,642.9,88.60310363111915,27.34417729643754,0.020191822311963654,2.727823299999727,40.77878366145046,18.634855270385746,2
SEG250607,2007-04-12,1,silver,0.5536,landslide,coolr_glc,GLC-57,1,2244.9,88.59873791524632,27.437263918792713,0.020191822311963654,37.15127200000052,52.507646802341185,15.869989395141602,2
SEG250607,2007-04-13,1,silver,0.5536,landslide,coolr_glc,GLC-57,2,2244.9,88.59873791524632,27.437263918792713,0.020191822311963654,25.757941660000142,47.31286811370405,15.869989395141602,2
SEG250615,2007-04-11,1,silver,0.7533,landslide,coolr_glc,GLC-57,0,1940.3,88.61077104435064,27.43017749539634,0.020191822311963654,38.57041200000049,49.57757043732738,26.108875274658203,2
SEG250615,2007-04-12,1,silver,0.6026,landslide,coolr_glc,GLC-57,1,1940.3,88.61077104435064,27.43017749539634,0.020191822311963654,37.15127200000052,52.507646802341185,26.108875274658203,2
SEG250615,2007-04-13,1,silver,0.6026,landslide,coolr_glc,GLC-57,2,1940.3,88.61077104435064,27.43017749539634,0.020191822311963654,25.757941660000142,47.31286811370405,26.108875274658203,2
SEG250618,2007-04-11,1,silver,0.8112,landslide,coolr_glc,GLC-57,0,1512.1,88.60594223924737,27.43923818352204,0.020191822311963654,38.57041200000049,49.57757043732738,20.21738624572754,2
