segment_id,date,target,label_tier,label_confidence,hazard,label_source,event_id,persist_day,snap_dist_m,seg_lon,seg_lat,p_cal,rain_3d_mm,api_mm,slope_mean_deg,spatial_fold
SEG292086,2021-08-24,0,negative,0.7,none,hard_negative_matched,,0,,88.25681596046918,27.09531597842549,0.453125,31.825880999997025,235.83282551886484,24.913179397583008,0
SEG283740,2011-07-05,0,negative,0.7,none,hard_negative_matched,,0,,87.92595106878983,27.020267468259483,0.453125,39.121957600000314,128.29750230289707,14.127981185913086,3
SEG288739,2022-09-03,0,negative,0.7,none,hard_negative_matched,,0,,88.16330943134898,26.84323123868482,0.453125,150.7829369999963,346.65152510480556,30.288604736328125,3
SEG307145,2024-10-05,0,negative,0.7,none,hard_negative_matched,,0,,87.80492085181506,27.28892944390946,0.453125,25.565538999995624,163.57291030662475,25.83636474609375,1
SEG292755,2012-09-06,0,negative,0.7,none,hard_negative_matched,,0,,88.11713340804913,26.948016377867066,0.453125,25.289683999999397,177.62564644656686,15.603934288024902,3
SEG293653,2025-06-16,0,negative,0.7,none,hard_negative_matched,,0,,88.40803489938406,27.090491189375342,0.453125,61.87160220000078,122.22147596241247,34.181884765625,0
SEG281770,2008-07-09,0,negative,0.7,none,hard_negative_matched,,0,,87.94510602097303,26.89465363553169,0.453125,10.1977275499994,126.63373909129314,22.885334014892575,3
SEG292565,2014-06-05,0,negative,0.7,none,hard_negative_matched,,0,,88.10346051898473,26.929429758097854,0.453125,50.66636440000002,136.19961278450984,16.442737579345703,3
SEG250128,2009-08-27,0,negative,0.7,none,hard_negative_matched,,0,,88.56051963846868,26.97436196339974,0.453125,13.12777499999902,303.3709710868577,25.00763511657715,2
SEG292562,2009-07-05,0,negative,0.7,none,hard_negative_matched,,0,,88.09544439348811,26.92893455734171,0.453125,48.663520200001585,172.08548896652914,14.675898551940918,3
SEG282935,2014-08-23,0,negative,0.7,none,hard_negative_matched,,0,,87.51763539965701,26.994132725807347,0.453125,55.969235799999296,206.24848133436433,11.616538047790527,3
SEG289210,2015-09-03,0,negative,0.7,none,hard_negative_matched,,0,,88.1030068727499,26.91218120786715,0.453125,31.92053400000077,267.8966560185433,18.58112144470215,3
SEG283913,2020-09-26,0,negative,0.7,none,hard_negative_matched,,0,,87.93167035181793,27.09011892563483,0.453125,100.41159499999776,165.37006972974436,15.67970085144043,3
SEG288506,2009-08-23,0,negative,0.7,none,hard_negative_matched,,0,,88.16616572929246,26.822241115722484,0.453125,115.15312099999937,371.0991993505413,18.780336380004883,3
SEG282467,2009-07-13,0,negative,0.7,none,hard_negative_matched,,0,,87.93998418911771,27.00956257090856,0.453125,35.361793000000034,169.4160561200476,22.027210235595703,3
SEG289680,2022-08-21,0,negative,0.7,none,hard_negative_matched,,0,,88.17664277336023,26.81261091889481,0.453125,87.12012200000026,189.0514359909607,22.93142318725586,3
SEG293453,2009-08-23,0,negative,0.7,none,hard_negative_matched,,0,,88.32019659608775,27.058898965146994,0.453125,83.60157900000195,332.56222654869714,12.006274223327637,0
SEG292362,2011-09-19,0,negative,0.7,none,hard_negative_matched,,0,,88.14405720975087,26.917159833426776,0.453125,127.55707239999902,202.19669462565744,21.910070419311523,3
SEG283951,2025-10-12,0,negative,0.7,none,hard_negative_matched,,0,,87.92970124632564,27.15579524687623,0.453125,0.547460139998293,101.14628792109042,18.737218856811523,3
SEG302293,2009-09-03,0,negative,0.7,none,hard_negative_matched,,0,,87.2350958903743,26.88162637937961,0.453125,37.817660499998965,160.81880961269852,21.58416175842285,1
SEG283601,2022-08-19,0,negative,0.7,none,hard_negative_matched,,0,,87.95571877398726,27.001817079735414,0.453125,57.28489300000001,167.74548632181677,20.30843162536621,3
SEG305600,2022-09-08,0,negative,0.7,none,hard_negative_matched,,0,,87.2160336690797,27.53468784692164,0.453125,89.65018000000418,162.38991271444812,22.282533645629883,3
SEG292776,2014-09-15,0,negative,0.7,none,hard_negative_matched,,0,,88.11740713725221,26.94809984457063,0.453125,59.7876159999978,199.5848955642416,15.418609619140623,3
SEG292365,2012-07-21,0,negative,0.7,none,hard_negative_matched,,0,,88.14618374744244,26.917409088249162,0.453125,87.13990899999772,252.43797513943198,24.571794509887695,3
SEG292733,2007-07-17,0,negative,0.7,none,hard_negative_matched,,0,,88.12475796627204,26.938887864751496,0.453125,85.87070399999993,244.8205022026626,19.179370880126953,3
SEG247799,2025-08-27,0,negative,0.7,none,hard_negative_matched,,0,,88.55683184119033,26.936007246927083,0.453125,19.783094799997343,196.801035738782,24.476991653442383,2
